"dat[, 6]" "Temperature" "Humidity" "Wind.Speed" "general.diffuse.flows" "diffuse.flows"
"3004" 26752.77108 12.32 62.8 0.084 0.051 0.115
"44621" 17013.9759 19.64 76 0.065 0.055 0.1
"13327" 19083.63636 15.91 84.1 0.071 343.1 308.6
"42205" 11875.98784 17.82 84.3 4.913 0.073 0.163
"51345" 10089.79592 16.77 67.52 0.077 236.1 164.2
"31299" 21017.68025 26.04 86.1 4.912 150.8 98.5
"36890" 13232.1144 22.51 66.29 0.271 0.069 0.119
"30934" 36377.68025 30.11 45.48 4.905 66.03 62.75
"47777" 16695.90361 17.89 61.42 4.914 0.062 0.078
"25277" 20676.92308 24.38 66.61 4.923 905 57.95
"40889" 16054.46809 19.69 75.1 0.074 0.062 0.141
"24003" 19028.67692 26.14 36.83 0.07 686.4 31.2
"28712" 26474.30962 27.45 37.32 4.915 509.3 73.3
"51549" 12821.12845 10.58 84.2 0.082 0.059 0.108
"35391" 16803.43207 24.42 46.05 2.449 91.5 69.77
"18342" 13653.76518 16.83 77.9 0.087 470.6 466.5
"15168" 12218.18182 11.03 88.8 0.084 150.9 136.5
"24561" 21326.76923 25.06 62.61 0.068 873 87.5
"25485" 28616.86154 22.61 86.5 4.917 0.073 0.148
"44740" 10802.89157 21.74 62.74 0.07 318.8 313.6
"42636" 11263.22188 19.43 80.9 4.919 0.055 0.148
"15696" 19438.54545 15.86 86.9 0.068 0.015 0.141
"38213" 11955.38304 19.35 72.3 4.92 251 56.51
"25331" 33213.04615 22.04 82.9 4.921 0.051 0.1
"47272" 9154.698795 15.2 64.73 0.076 0.077 0.074
"38125" 16879.91828 27.96 28.31 4.965 54.07 43.46
"1149" 20009.63855 15.28 73.8 0.076 0.077 0.156
"34294" 18568.02508 22.46 90.2 4.918 0.113 0.093
"6418" 16689.52764 16.64 56.26 0.083 741 166.5
"34757" 14041.88088 24.03 93.3 4.927 41.55 31.22
"15787" 19182.54545 16.31 86.1 0.068 60.52 51.29
"7757" 25882.37186 14.25 74.3 0.08 0.048 0.108
"6323" 24261.46734 13.29 71.9 0.081 0.055 0.1
"34915" 15721.12853 27.07 51.62 4.924 696.2 37.42
"47745" 10640.96386 19.57 55.75 4.927 510.2 47.49
"13368" 28561.45455 15.02 85.8 0.07 0.176 0.33
"18984" 25220.40486 19.29 81.5 0.069 15.76 14.18
"33972" 31339.9373 24.1 58.48 4.906 0.055 0.093
"47692" 9386.024096 14.69 83.7 4.915 0.08 0.122
"32025" 23377.05329 28.23 36.51 4.905 446 105.2
"35777" 15226.63943 24.19 76 0.31 282.5 193.8
"18763" 11368.42105 17.98 87.7 4.916 73.5 62.43
"28529" 25082.51046 23.21 58.13 4.92 0.11 0.082
"14220" 18530.90909 16.03 79.1 0.074 169.4 159.5
"39751" 12622.97872 24.46 42.41 4.919 0.095 0.085
"16897" 12526.54545 14 73.4 0.077 275.6 269.4
"35389" 15450.2145 25.2 44.08 4.956 158.4 55.44
"922" 13839.03614 8.66 83.2 0.089 99.6 41.97
"16292" 15453.09091 15.21 78.7 0.083 0.026 0.096
"856" 22507.95181 12.35 78.1 0.086 0.051 0.115
"13938" 25518.54545 13.88 86 0.071 45.41 42.42
"15373" 18670.54545 21.45 40.81 0.087 294.6 320.3
"51339" 10060.98439 15.68 73.4 0.084 450.1 82.6
"2284" 25208.6747 11.6 60.78 0.083 0.07 0.085
"20346" 11111.90283 17.92 78.2 0.071 52 44.49
"30021" 32143.93305 32.83 33.05 4.908 761 95.1
"43805" 10502.16867 16.34 58.54 0.084 0.04 0.119
"27628" 40006.69456 27.1 59.06 4.91 5.89 4.95
"24663" 11939.44615 20.38 79.6 0.074 16.42 13.42
"33160" 15215.54859 22.99 82.4 0.065 1.056 0.863
"46473" 15608.6747 20.85 61.82 4.922 89 106.7
"37742" 12937.93667 21.23 90.2 4.913 0.055 0.148
"7171" 26333.90955 13.71 68.44 0.077 1.651 1.751
"18576" 18411.01215 18.49 87.3 4.917 0.048 0.148
"167" 13642.40964 10.52 79.8 0.076 0.066 0.145
"20763" 14895.54656 15.1 87.8 4.921 0.073 0.126
"13058" 18024.72727 16.44 78.1 0.07 186.5 170.2
"44893" 25972.04819 20.46 75.2 0.069 21.93 22.45
"1713" 25191.3253 15.04 83.5 0.074 0.055 0.126
"8782" 19736.12903 13.84 86.1 4.915 0.011 0.133
"41930" 11981.03343 17.54 93.4 0.082 0.077 0.152
"12536" 14847.09677 17.66 50.45 4.923 0.07 0.1
"51891" 7854.021609 13.09 65.95 0.083 2.976 2.867
"9486" 24927.09677 13.9 74 0.073 0.088 0.082
"17102" 18932.36364 24.01 42.41 4.925 280.4 309
"13438" 12648.72727 14.09 90.3 0.07 6.847 6.189
"7425" 17847.31658 15.92 53.16 0.079 845 897
"8284" 16544.80402 16.55 56.98 0.082 686.8 64.27
"44506" 10750.84337 18.98 77.4 0.068 0.037 0.115
"10177" 16925.80645 19.26 44.63 0.084 558 80.2
"29696" 21901.25523 22.43 59.76 4.907 0.069 0.13
"48850" 9997.59904 7.47 72.9 0.081 0.066 0.111
"35021" 13208.58018 20.9 72.9 4.916 0.084 0.104
"17378" 17180.89069 26 37.74 0.072 636.8 160.7
"34203" 22510.34483 27.14 65.52 4.925 797 65.36
"28042" 28558.99582 27.73 68.07 4.912 459.1 74.3
"46641" 16383.61446 17.03 68.55 0.083 0.029 0.1
"17103" 19572.36364 23.93 42.61 4.921 246.5 272.4
"49407" 10066.7467 7.88 82.9 0.086 0.088 0.1
"7091" 15091.77889 13.72 72.1 0.072 0.066 0.111
"48730" 8297.719088 9.44 81.7 4.917 255.2 99.3
"36859" 18321.38917 22.25 63.79 0.282 0.077 0.081
"3908" 14550.36145 10.01 64.74 0.09 0.037 0.122
"19858" 25762.59109 20.46 67.55 3.28 0.04 0.093
"31848" 21372.78997 26.62 57.12 4.903 0.08 0.074
"11870" 14179.35484 13.1 69.88 0.083 239.1 209.7
"37802" 13490.99081 24.04 83.6 4.916 510.8 120.8
"28458" 30740.08368 31.21 45.12 4.919 810 78.6
"25856" 22667.81538 31.29 42.46 4.921 844 153
"49118" 9865.066026 9.83 72.7 0.08 0.062 0.156
"49431" 9196.638655 6.055 88 0.085 0.073 0.13
"19633" 12680.16194 18.4 85.8 4.912 225 190.8
"33162" 15654.92163 23.14 82.9 4.58 6.875 5.282
"9457" 15764.51613 17.24 57.81 0.077 549 597.4
"34214" 22799.24765 26.84 66.49 4.961 789 72.3
"40730" 19445.10638 23.62 55.36 0.087 0.091 0.096
"2203" 14666.0241 12.3 84.3 0.08 0.084 0.156
"23552" 18337.47692 24.01 36.77 0.079 835 276
"26810" 20099.74895 24.23 83.8 4.917 0.091 0.119
"28602" 30559.33054 36.42 24.18 4.928 815 68.2
"18142" 22019.75709 18.36 74.8 0.08 0.048 0.111
"11600" 16565.80645 17.27 70.3 0.077 806 203.9
"12373" 25049.03226 18.77 71.8 0.081 0.026 0.1
"37015" 14502.96221 20.77 55.59 0.283 0.095 0.078
"47642" 16603.37349 13.24 79.3 0.073 0.066 0.063
"11899" 14719.35484 15.9 46.51 0.086 698.8 249.6
"40356" 11134.83283 13.57 75.3 4.914 0.084 0.107
"3408" 16771.08434 16.27 29.92 0.085 390.9 459.1
"28846" 20461.25523 22.37 58.39 4.911 153.6 134.9
"26715" 26136.90377 27.95 65.44 4.923 851 104.9
"2260" 16389.39759 13.66 42.02 0.082 139.8 157.7
"48509" 15973.10924 13.43 69.53 4.918 0.048 0.145
"17628" 15122.91498 20.97 52.79 0.081 311.4 251.6
"30375" 36867.61506 23.53 63.52 4.91 0.077 0.115
"28043" 28577.07113 27.68 68.33 4.911 426.6 75.8
"3030" 17384.09639 12.94 68.18 0.082 0.062 0.137
"46569" 8402.891566 18.22 48.8 0.086 197.5 35.2
"45183" 18378.79518 19.68 73.4 0.075 0.973 0.982
"23185" 25060.43077 19.39 66.76 0.076 0.051 0.1
"3080" 12763.37349 12.27 64.64 0.082 87.1 86.1
"9426" 15630.96774 14.12 80.4 0.094 563.3 99.5
"13324" 19572.36364 15.59 85 0.072 318.5 296.2
"11266" 14028.3871 10.66 87.8 0.084 0.084 0.126
"33460" 19308.33856 24.26 80.4 4.925 385.9 146.7
"10589" 17343.87097 18.51 42.92 0.09 767 72.6
"22465" 24067.93846 21.02 86.3 0.07 0.029 0.189
"1889" 14307.46988 15.84 64.55 0.084 0.066 0.093
"22405" 18502.89231 22.51 74.3 0.069 358.5 269.6
"52347" 10130.13205 14.23 38.25 0.078 481.2 38.3
"27841" 19635.8159 23.45 74.5 4.912 236.5 193.2
"8200" 22958.95477 13.66 69.99 0.083 0.051 0.111
"38044" 12749.66292 21.63 45.68 4.92 0.091 0.063
"47934" 16990.84337 13.77 72.7 0.07 0.059 0.037
"11298" 15032.90323 12.79 87.8 0.083 237.8 204.2
"51853" 9928.451381 14.79 58.65 0.078 0.077 0.108
"28969" 23919.66527 27.42 44.85 0.074 0.099 0.111
"43211" 10737.99392 14.54 84.6 4.913 0.044 0.148
"7567" 17511.55779 16.91 52.01 0.083 740 789
"35061" 13685.14811 26.12 50.98 4.924 710 62.53
"31154" 20433.8558 24.32 89.3 4.911 90.9 67.83
"3348" 15423.61446 9.16 77.8 0.089 0.059 0.104
"49083" 16704.92197 11.78 70.3 0.084 0.066 0.119
"4404" 17112.28916 15.81 77.5 4.921 82.8 84.2
"16507" 17856 20.64 64.56 0.081 619.4 199.2
"13012" 14027.63636 16.04 84 0.07 56.39 52.09
"37576" 17091.72625 22.39 85 4.915 0.059 0.204
"31586" 21493.16614 25.65 92.2 4.906 85.7 64.72
"11155" 15758.70968 13.14 69.48 0.079 92.1 85.2
"49723" 7900.120048 18.08 50.8 0.08 0.051 0.126
"27901" 28974.72803 27.97 65.1 4.913 354.9 210.6
"26047" 33148.06154 24.21 57.44 4.918 0.124 0.152
"14714" 16354.90909 15.52 87.4 0.068 0.029 0.126
"900" 15255.90361 9.03 83.9 0.088 0.077 0.141
"26069" 26191.12971 21.09 70.8 4.918 0.059 0.115
"24958" 12270.27692 18.88 71.5 4.92 227.3 218
"33157" 15600.75235 22.98 81.5 0.063 0.08 0.115
"2678" 18829.87952 11.42 65.04 0.083 146.8 152.5
"41293" 18808.99696 21.98 72.1 0.11 67.51 29.2
"19753" 15070.44534 18.12 85.4 4.916 0.059 0.133
"33278" 23918.74608 24.65 90.1 4.915 0.088 0.152
"32158" 18429.59248 24.26 63.82 4.901 100.2 78.6
"41861" 12471.2462 21.27 83.3 0.107 19.17 16.92
"17304" 15694.25101 16.27 73.7 0.08 0.044 0.126
"33630" 25321.12853 25.6 55.89 4.925 662.4 161.8
"50712" 9167.827131 12.42 86.1 0.085 0.044 0.171
"35612" 10655.11747 18.99 75.5 0.285 9.22 7.1
"33006" 19398.62069 21 75.1 0.07 0.091 0.07
"43227" 10399.51368 13.4 86.6 4.913 0.04 0.189
"40420" 13311.61094 21.94 63.13 4.917 342.2 50.02
"3158" 24127.22892 12.19 64.31 0.089 0.081 0.108
"37510" 13490.99081 21.61 90.5 4.915 138.9 117.1
"41224" 8666.261398 15.51 83.8 0.084 0.073 0.126
"14978" 19636.36364 14.2 86.4 0.084 0.029 0.119
"41133" 12488.7538 23.66 60.86 0.073 277.5 144.6
"294" 15984.57831 11.8 76.6 0.076 0.018 0.23
"3979" 16973.49398 17.46 50.35 4.917 474.1 43.18
"3442" 25069.87952 8.74 59.03 0.092 0.055 0.096
"48882" 9357.983193 9.43 69.74 4.655 375.9 35.03
"45772" 20414.45783 15.79 82.1 0.07 0.077 0.074
"10581" 16292.90323 16.94 51.34 0.092 662 60.63
"317" 13596.14458 11.17 77.8 0.076 0.077 0.148
"43948" 10334.45783 19.76 53.04 0.084 0.069 0.074
"30145" 20316.65272 26.3 44.72 4.908 266.6 254
"49667" 15327.73109 15.93 56.51 0.082 0.026 0.148
"30510" 40398.32636 26.16 68.23 4.907 0.106 0.074
"49921" 9329.171669 13.15 60.85 0.081 22.17 22.52
"13061" 17768.72727 16.46 77.6 0.07 152.9 138.8
"31696" 22769.15361 25.74 89.4 4.909 0.091 0.148
"46485" 17019.75904 16.47 75.9 0.072 0.048 0.07
"30933" 34487.77429 30.09 45.32 4.904 87.1 84.5
"23209" 17752.61538 19.67 64.45 0.08 0.069 0.074
"47774" 16713.25301 18.06 61.72 4.924 1.218 1.26
"43168" 17857.75076 20.4 58.37 4.922 2.483 2.234
"42140" 11420.79027 24.02 69.23 4.924 329.2 134.2
"23454" 27925.66154 20.07 50.68 0.082 0.355 0.33
"41074" 11245.71429 18.96 63.56 0.116 0.066 0.107
"19952" 17128.42105 22.97 61.96 0.07 895 120.4
"1386" 16828.91566 16.22 64.25 0.078 329.8 158.6
"46826" 10565.78313 11.03 71.1 4.921 0.037 0.111
"39322" 13422.4924 18.74 89.2 4.915 0.073 0.122
"43109" 9780.911854 18.01 67.28 0.084 111.8 80.9
"5702" 16457.96985 14.58 57.16 4.916 504.1 113
"29209" 46073.9749 28.63 69.42 4.907 41.64 40.8
"13831" 17850.18182 13.18 82.7 0.07 0.055 0.141
"10063" 26163.87097 14.72 77.5 0.082 0.029 0.1
"31672" 35733.66771 26.77 85.2 4.907 0.077 0.122
"5686" 15763.29648 14.16 58.9 4.915 499.7 77
"14097" 27915.63636 14.43 90 0.068 0.07 0.134
"38927" 8125.188968 19.76 82.7 4.912 25.93 18.46
"6105" 12052.58291 10.91 92.2 0.083 42.27 41.2
"45824" 11768.6747 12.48 86.7 0.08 0.048 0.156
"45578" 17817.83133 21 60.11 0.072 529.3 56.92
"25018" 21001.84615 28.5 34.76 4.917 483.3 117.5
"17958" 15426.07287 24.97 28.63 4.919 568.1 591.9
"18581" 16580.40486 18.56 87.1 4.915 0.037 0.133
"12664" 21884.51613 17.49 73.5 4.912 0.029 0.174
"36995" 17503.57508 21.24 54.78 0.283 0.11 0.078
"16125" 23342.54545 14.67 86.7 0.079 0.015 0.093
"7261" 14756.0201 13.48 75.6 0.072 99.6 100.6
"42120" 11671.73252 22.01 76.5 4.924 572.9 93.6
"12310" 15636.77419 20.02 61.78 0.082 735 269.5
"50348" 9525.090036 18.42 58.61 0.083 367.6 38.26
"1692" 24907.95181 15.88 78.6 0.073 27.8 28.38
"33144" 20770.90909 23.71 72.9 0.064 0.095 0.107
"51599" 6995.438175 6.12 88.3 0.08 0.062 0.13
"24642" 24735.50769 20.46 80.3 0.079 0.051 0.107
"10245" 14591.6129 9.82 85.4 0.089 0.033 0.156
"37049" 9749.050051 19.23 66.86 0.296 0.139 0.193
"51904" 9732.533013 15.44 56.94 0.085 311.9 77.1
"10674" 14359.35484 9.61 81.7 0.073 0.044 0.126
"40579" 19976.17021 21.29 62.36 0.09 0.892 0.715
"29440" 27269.62343 27.75 51.16 4.906 705 37.86
"7145" 19375.59799 13.78 69.62 0.076 152.3 152.5
"45335" 17233.73494 18.47 74.5 0.07 0.08 0.085
"37175" 13302.71706 19.89 84.7 0.282 0.091 0.107
"35064" 13791.05209 26.53 48.82 4.923 758 64.35
"50748" 8142.136855 10.56 87 0.084 182.8 136.7
"32681" 33843.76176 23.01 61.32 4.911 0.106 0.074
"51728" 9726.770708 7.18 85.2 0.085 0.095 0.111
"42638" 11146.50456 19.26 80.6 4.92 0.055 0.196
"1898" 13740.72289 18.09 43.79 0.086 0.073 0.1
"35335" 15061.8999 22.14 49.29 4.922 416 107.8
"23981" 16960.98462 23.35 58.72 0.072 919 37.48
"3002" 26746.98795 11.45 68.08 0.089 0.048 0.108
"38451" 13691.03166 18.83 84.9 4.919 0.066 0.111
"42151" 11228.20669 26.11 45.12 4.924 206.4 30.11
"2500" 12503.13253 13.35 47.41 0.084 1.823 1.888
"44262" 9333.975904 14.15 83.7 0.08 160.1 126.1
"24571" 19991.63077 25.03 62.88 0.069 784 90.5
"42121" 11665.89666 22.12 75.8 4.918 593.2 86.3
"40669" 11911.00304 19.94 91.1 0.072 124.6 95.5
"2150" 23595.18072 16.62 51.8 0.082 0.066 0.089
"4672" 15109.14573 11.05 67.31 4.915 355.2 370
"1188" 14839.51807 14.89 69.24 0.074 0.062 0.13
"392" 19402.40964 14.89 65.45 0.073 115.7 142.4
"48806" 14924.36975 11.89 64.72 0.09 0.066 0.093
"10134" 12762.58065 12.3 69.89 0.084 114.6 85.8
"30701" 19807.89969 25.19 92.2 4.91 0.084 0.107
"5281" 15867.49749 12.71 40.6 0.082 447.1 124
"13055" 17780.36364 16.33 78.7 0.071 170.6 155.9
"8132" 15989.06533 16.28 50.97 0.084 546.8 42.71
"15895" 14376.72727 16.45 93 0.078 278.6 219.2
"44656" 10265.06024 19.8 76.8 0.071 0.055 0.111
"35253" 25575.81205 21.71 54.98 4.919 28.4 27.78
"40520" 11893.49544 17.09 76.8 0.087 117.9 97.1
"4106" 16493.49398 16.75 49.32 4.918 523.3 111.1
"50884" 6989.67587 14.98 69.36 0.074 3.616 3.749
"32146" 16822.57053 25.51 50.12 4.905 0.077 0.107
"49443" 6666.986795 5.763 87.6 0.096 14 12.87
"14792" 18123.63636 16.95 81.2 0.078 133 116.8
"39159" 17403.55465 19.09 78.7 4.925 0.077 0.082
"36431" 13714.56588 21.36 87.3 0.315 0.091 0.111
"52015" 9444.417767 13.64 81.1 0.08 0.066 0.082
"318" 13578.79518 10.83 78.5 0.076 0.066 0.148
"21311" 22684.37247 22.56 60.37 0.079 0.095 0.089
"21346" 10499.75709 19.11 69.95 0.075 0.066 0.145
"49117" 9893.877551 9.6 73.4 0.083 0.073 0.141
"17765" 13338.94737 17.58 84.4 0.08 44.47 36.54
"36864" 16521.02145 21.85 65.86 0.286 0.048 0.126
"14983" 17832.72727 13.76 87.1 0.081 0.029 0.104
"42538" 10247.78116 19.31 86.6 4.915 49.46 42.65
"40226" 9991.00304 16.12 69.07 4.923 59.85 46.84
"11220" 24375.48387 12.23 77.4 0.082 0.048 0.137
"37639" 11767.1093 21.55 88.4 4.911 86.5 76.7
"550" 25740.72289 13.39 79.2 0.086 0.106 0.078
"4873" 25066.13065 14.34 59.38 0.085 0.059 0.089
"38395" 14161.71604 24.49 61.12 4.923 620.1 94
"14197" 18560 15.74 82.5 0.075 337 315.3
"36318" 13073.25843 20.03 72.9 0.35 0.062 0.096
"43557" 10376.17021 20.13 82 4.921 243.7 210.3
"35461" 9478.406537 18.81 69.32 0.18 0.084 0.115
"10160" 17570.32258 18.76 42.56 0.089 784 90
"16114" 27392 15.42 83.2 0.077 0.051 0.089
"7247" 11572.1005 13.44 72.1 0.075 0.07 0.13
"4348" 14139.75904 16.26 77.9 4.912 0.026 0.122
"9024" 16472.90323 15.53 59.85 4.92 524.8 491.9
"19013" 17285.82996 18.04 89.1 0.07 0.037 0.148
"36914" 12302.51277 21.12 61.99 0.276 232.5 205.1
"21905" 22862.76923 20.37 85.2 0.07 0.048 0.133
"14061" 18513.45455 14.3 88.6 0.07 57.17 52.05
"30931" 30118.11912 30.19 45.55 4.904 135.7 134.5
"38156" 17385.90398 23.34 48.52 4.92 0.106 0.048
"49214" 16151.7407 15.27 55.74 0.085 3.755 3.742
"6128" 18102.03015 12.72 85.4 0.069 132.3 133
"48108" 10032.17287 18.31 66.72 0.078 0.044 0.167
"7285" 18426.21106 12.8 83.9 0.07 318.9 319.2
"25388" 17474.95385 20.54 88.7 4.914 54 41.72
"8798" 14823.87097 13.28 86.8 4.909 0.026 0.119
"45137" 15637.59036 19.49 73.7 0.073 273.3 196.8
"46075" 16285.3012 14.73 75.6 0.083 0.069 0.1
"37952" 13720.44944 32.91 26.54 4.922 734 74.3
"16895" 12235.63636 13.84 77 0.08 206.1 199.3
"16217" 19008 20.98 62.9 0.073 288.1 241.1
"34289" 19392.60188 22.76 89.6 4.916 0.048 0.163
"28270" 20358.82845 25.67 89.2 4.915 112.3 89.2
"43135" 12214.46809 21.22 57.04 4.925 299.6 220.6
"30161" 26269.45607 29.29 42.65 4.907 730 35.32
"45608" 16904.09639 20.36 60.21 0.073 121.5 140.1
"2100" 17493.9759 18.46 51.71 0.084 206.2 190.5
"46385" 10866.50602 12 86.2 4.92 0.066 0.122
"35294" 16950.52094 19.77 59.52 4.921 0.088 0.063
"32288" 19085.64263 22.56 47.78 4.904 0.099 0.111
"49554" 9991.836735 8.03 88.7 0.08 0.066 0.152
"33158" 15486.39498 22.99 81.7 0.064 0.102 0.119
"12312" 15764.51613 20.82 60.55 0.084 765 98.7
"19695" 17670.60729 20.37 73.1 4.916 226.6 220.7
"13884" 17099.63636 13.14 89.7 4.922 51.14 45.73
"47210" 16314.21687 16.79 56.39 4.919 0.037 0.044
"20754" 15455.22267 17.1 85.5 4.92 0.048 0.145
"13658" 28829.09091 15.75 70.7 0.073 0.037 0.082
"29636" 37578.57741 28.51 48.15 4.908 150.1 159.5
"1667" 16909.87952 17.42 70.3 0.074 433.7 311.5
"47085" 13272.28916 9.55 75.2 4.921 0.073 0.085
"5191" 16243.77889 9.16 52.69 0.091 0.051 0.093
"48748" 9899.639856 14.76 70.5 0.084 497.3 36.39
"4050" 15007.22892 11.9 71.3 4.915 0.088 0.093
"36024" 14126.41471 20.06 87.7 0.299 0.077 0.122
"17621" 13554.65587 18.95 56.32 0.083 192.8 169.3
"29368" 41464.76987 25.25 59.22 4.906 0.084 0.13
"22632" 17610.83077 19.62 89.7 0.069 0.033 0.215
"32738" 19013.41693 22.97 65.02 4.913 254.4 24.69
"38703" 20633.62615 22.72 67.06 4.923 88.7 100.4
"3384" 17881.44578 13.94 43.87 0.085 495.8 536
"172" 13648.19277 10.39 81.5 0.074 0.088 0.119
"11627" 16246.45161 16.8 65.22 0.08 244.6 244.2
"36463" 11043.43207 21.04 79.2 0.352 0.077 0.093
"33248" 38153.22884 25.29 86.8 4.92 0.088 0.111
"13009" 12951.27273 16.06 84.6 0.076 32.41 29.59
"26425" 24263.09623 25.92 73.9 4.92 416.2 316
"27159" 27372.05021 29.55 54.83 4.912 836 94.9
"3701" 17222.16867 17.25 45.94 0.079 253.9 162.8
"40106" 13229.90881 23.68 52.32 4.918 453.5 226.2
"25829" 16435.2 22.17 77.6 4.915 386.2 348.6
"14496" 17250.90909 15.99 83.2 0.072 129.3 117.6
"19871" 19775.22267 19.88 67.41 0.08 0.077 0.093
"18648" 17658.94737 22.78 56.36 4.925 862 62.04
"19992" 25523.56275 20.06 81.9 0.068 25.6 19.88
"17999" 19728.583 16.6 62.79 4.925 0.088 0.1
"39953" 11811.79331 25.78 56.22 4.928 260.3 141.5
"31971" 29413.9185 28.34 32.34 4.908 0.091 0.078
"20581" 25506.07287 17.5 70.5 4.921 0.051 0.074
"50105" 13881.39256 13.48 70.2 0.082 0.051 0.141
"29479" 29770.04184 32.5 35.71 4.908 552.9 37.57
"49524" 15350.78031 10.67 83.4 0.086 0.051 0.156
"36641" 14244.0858 23.53 54.88 0.27 618.6 89.3
"4454" 24508.91566 11.69 75.2 4.919 0.04 0.13
"13560" 15534.54545 15.88 87.6 0.068 0.059 0.159
"21323" 21512.55061 22.2 59.11 0.079 0.059 0.078
"44971" 8460.722892 17.89 86.6 0.074 0.04 0.17
"47571" 7836.144578 8.62 88.1 4.917 12.28 11.86
"47028" 11340.72289 17.4 43.68 4.92 541.3 107.1
"45341" 17164.33735 18.19 75 0.071 0.066 0.052
"14630" 18868.36364 18.01 78 0.074 777 282.5
"5813" 11143.71859 11.49 87 4.919 6.006 6.075
"51565" 9778.631453 8.61 88.3 0.083 0.048 0.167
"29723" 28432.46862 29.46 39.85 4.906 569.6 57.39
"14350" 17838.54545 15.7 86.3 0.071 498.6 470.1
"28906" 31270.29289 32.05 40.62 0.067 433 150.5
"49596" 9853.541417 5.564 94 0.08 202.6 66
"5419" 16116.42211 9.86 74.4 0.089 86 86.4
"36834" 22116.28192 24.92 55.75 0.274 64.24 74.4
"16856" 15621.81818 15.49 76.4 0.076 0.022 0.163
"10527" 13981.93548 10.15 87.1 0.08 0.033 0.137
"4063" 14266.98795 11.72 69.63 4.916 0.055 0.122
"3576" 25549.87952 14.24 58.56 0.092 0.066 0.096
"17598" 13962.75304 20.86 43.87 0.081 0.102 0.13
"40585" 20122.06687 20.16 68.77 0.09 0.059 0.111
"18008" 16009.06883 15.38 73.3 4.92 0.048 0.059
"29215" 45423.2636 27.71 73.4 4.908 0.132 0.104
"12449" 15323.22581 21.69 58.27 0.084 647.7 664.5
"2431" 25399.51807 10.66 63.81 0.087 0.091 0.104
"49035" 8908.523409 12.26 62.7 0.092 488 40.89
"15670" 27933.09091 17.24 77.8 0.071 41.1 43.32
"13677" 22062.54545 15.55 71.9 0.074 0.026 0.093
"28924" 43398.82845 30.59 40.81 0.069 7.04 5.936
"11313" 16954.83871 15.55 63.24 0.082 524.8 342.6
"3676" 18870.36145 15.82 53.36 0.084 531.9 580.6
"42166" 18540.54711 22.67 63.06 4.919 0.088 0.096
"14988" 16570.18182 13.49 87.9 0.067 0.048 0.126
"33311" 17598.99687 24.27 93.5 4.922 30.5 23.19
"15563" 16209.45455 12.79 68.5 0.079 0.029 0.133
"12736" 16554.19355 20.41 58.6 4.919 616.9 37.92
"42809" 8450.334347 18 91 4.976 0.051 0.104
"43549" 10282.79635 17.24 85.3 4.922 165.8 138.3
"27836" 17557.15481 21.76 71.8 4.914 114.4 95.7
"23134" 18910.52308 22.22 59.36 0.083 223.2 148.6
"52198" 9669.147659 13.69 45.06 0.079 416.8 39.5
"18857" 23045.82996 19.02 86.7 0.07 0.048 0.104
"12277" 12274.83871 11.36 87.4 0.084 0.044 0.163
"7250" 11629.98995 13.62 69.24 0.071 2.522 2.552
"7760" 25511.8794 14.13 75.2 0.083 0.026 0.167
"44867" 17083.37349 22.39 56.84 0.071 501.9 143.9
"28583" 30288.20084 33.53 28.85 4.923 830 67.3
"32422" 20656.55172 19.95 45.68 4.906 0.095 0.144
"17849" 22474.49393 16.91 66.47 0.079 0.026 0.119
"41480" 11864.31611 18.04 86.2 0.18 0.059 0.122
"40747" 15575.92705 20.09 73.3 0.1 0.066 0.119
"3976" 17378.31325 17.43 49.42 4.918 516.9 41.44
"32070" 26729.52978 35.43 19.14 4.905 483.3 149.9
"886" 14151.3253 10.58 80.5 0.085 0.037 0.145
"1144" 22328.6747 15.09 79.1 0.078 0.055 0.141
"1053" 11895.90361 13.66 69.15 0.086 0.037 0.156
"194" 11560.48193 9.18 82.5 0.083 0.871 0.89
"10124" 10730.32258 11.83 73.2 0.086 0.263 0.282
"21375" 14026.88259 24.77 56.38 0.08 710 693.7
"24078" 15702.64615 19.44 86.2 0.066 0.04 0.13
"1152" 18506.0241 15.11 71.4 0.077 0.055 0.122
"7885" 18599.8794 13.98 53.37 0.085 113.9 130.3
"37892" 12055.40347 22.29 58.55 4.922 0.077 0.104
"34484" 18411.53605 24.51 92.6 4.918 104.3 77.8
"22069" 10834.70769 19.79 84.8 0.067 3.942 3.32
"6183" 23584.1608 11.36 89.5 0.081 0.055 0.174
"44401" 7437.108434 15.13 87.8 0.072 21.48 12.41
"19649" 16831.09312 20.62 71.3 4.918 719 655.9
"7830" 12069.94975 12.03 64.02 0.081 166.7 169.5
"33233" 31207.52351 25.97 82.1 4.922 86.4 72.2
"6886" 24869.30653 10.7 80.8 0.079 0.066 0.174
"18277" 24934.73684 19.64 62.65 0.079 0.051 0.093
"50177" 8868.187275 15.9 63.39 0.082 122.5 123.1
"23337" 24197.90769 18.22 66.92 0.079 0.062 0.085
"4008" 25781.20482 14.15 67.06 4.921 0.055 0.093
"23215" 12577.47692 18.82 68.59 0.077 0.029 0.167
"50424" 8971.908764 9.83 83.8 0.081 0.07 0.182
"41770" 11835.13678 20.77 64.9 0.11 0.088 0.089
"39589" 17309.17933 23.63 56.69 4.916 0.08 0.13
"759" 14799.03614 8.65 86.8 0.085 0.04 0.178
