humidity	longitude	latitude	date
77.6	156.07	5.0	961112
80.2	-179.86	-2.0	950605
83.1	-95.09	-8.01	971201
91.0	-109.98	-4.98	980120
89.5	-110.15	8.05	940705
76.6	-170.04	-2.16	920811
79.5	164.39	-1.95	930704
81.1	-139.95	0.0	950428
94.5	-94.96	1.97	930121
81.7	156.01	2.02	941030
80.9	165.0	8.0	920206
82.7	-109.99	-2.01	931011
75.8	-179.94	-8.01	940302
80.5	-124.92	-2.04	920420
85.5	165.17	-4.99	950308
80.0	-170.03	-7.98	980112
84.1	-170.04	-2.16	960901
77.3	-170.0	-4.99	961204
90.2	-109.96	5.07	950111
84.2	-95.09	-8.02	950409
75.0	146.99	1.98	921010
80.9	156.03	-5.0	940531
78.2	156.01	2.0	970904
81.1	156.06	4.99	940814
76.0	-125.01	8.03	970326
80.3	-140.05	1.99	920609
74.9	-179.86	-0.01	970706
76.4	-179.88	0.03	931022
84.0	-154.98	0.02	920114
94.6	-94.88	8.13	960925
82.8	-169.99	-5.02	930904
86.3	-170.02	-2.16	920319
87.1	-124.35	-0.02	930810
76.3	-139.98	0.04	940428
77.5	156.02	-5.01	971119
81.0	-170.04	1.99	951006
78.9	-169.94	1.99	970927
75.0	-170.02	2.01	940705
78.7	164.34	-1.94	970507
76.2	-170.01	-5.01	940320
80.5	-124.32	-0.2	910429
74.3	-124.91	8.13	940809
76.2	156.15	0.0	970524
83.7	-139.96	-2.0	940111
76.8	-170.03	-5.0	951203
79.8	-109.93	-8.05	980511
74.6	-155.03	2.02	921129
76.6	-109.93	-8.06	950513
80.2	156.07	4.99	951009
79.4	165.0	5.05	960909
82.9	-169.99	-5.01	980312
80.9	165.03	1.98	970830
83.6	-124.89	-2.01	940527
76.5	-95.1	-8.01	971103
70.6	-139.91	0.02	971102
86.7	-110.1	2.05	920630
76.7	156.02	-5.0	941111
83.9	165.0	8.01	970504
80.4	-95.04	-1.97	980313
88.1	-179.88	-4.98	931119
77.0	-124.96	-5.02	960731
88.2	-124.94	-1.99	960124
73.8	-179.87	-2.0	950809
74.3	-139.91	-5.01	941029
78.6	-95.09	-8.02	951015
82.6	-154.99	-8.27	941023
78.9	-169.95	1.98	961222
74.2	164.98	2.0	961119
87.1	-124.96	5.08	941217
79.2	156.03	0.01	940220
74.8	-170.03	-0.03	960902
89.9	-170.03	-2.15	980216
83.6	-154.97	0.03	920727
77.6	-139.95	-2.02	970901
75.4	164.99	5.03	960705
88.3	-140.28	8.99	930408
70.7	170.0	0.05	920830
85.2	-154.89	5.01	911011
81.5	-109.93	-8.05	960718
79.4	-124.9	-4.99	941002
84.7	-140.26	9.0	940411
76.4	-139.98	5.01	941022
82.8	160.56	-0.02	930408
82.5	-110.15	8.05	980601
88.6	164.38	-1.94	950409
74.2	-170.04	-0.03	950530
76.8	-155.01	7.95	950315
85.9	-94.95	8.05	960211
76.3	-110.0	-2.02	911113
83.9	-95.0	-4.99	940916
75.8	155.99	8.0	980111
82.8	-169.99	-5.02	921016
88.7	-109.99	-2.0	930814
81.8	-169.97	4.98	930914
86.6	-124.91	8.12	950128
78.3	136.98	5.0	960408
81.7	-170.04	-2.16	960313
78.5	164.85	0.02	920509
85.6	-95.15	0.02	961124
81.7	-154.99	-5.01	960517
81.7	165.08	8.0	970714
85.2	-110.06	8.03	920226
64.9	-154.96	-4.99	940425
81.9	-140.21	-0.01	901029
80.5	-139.99	0.03	930610
84.8	-125.0	8.04	960801
70.3	165.0	1.96	901025
77.0	-170.01	-5.01	940206
95.8	-95.05	-1.95	970205
79.5	-170.06	-8.01	960514
73.3	156.07	0.01	960620
80.9	-109.93	-8.02	930709
96.2	-109.96	5.02	940511
70.7	-110.0	-4.98	941018
95.4	-95.1	-1.99	960907
78.0	-179.89	-2.0	950307
78.2	156.01	2.03	961015
83.2	-109.93	-8.05	980219
80.3	-94.95	8.04	960104
82.9	-124.88	5.13	970425
78.2	156.06	0.01	960714
85.9	-125.02	8.03	970514
78.5	-109.93	-8.05	961201
77.8	-140.26	9.0	931208
87.5	164.68	-2.0	920620
76.9	147.03	4.96	950906
76.9	156.01	-5.01	961025
79.6	-139.95	-2.0	940424
77.3	147.01	1.98	910414
75.2	-125.01	8.02	980312
82.4	-94.98	-1.99	941019
72.9	155.99	8.01	970328
85.6	156.04	8.03	950923
76.2	-140.32	8.95	980308
80.1	164.99	2.05	931104
82.4	-109.99	-4.97	950803
76.6	-179.92	5.01	950908
84.0	-179.89	7.99	960219
74.0	156.1	5.0	980129
72.5	-170.03	-0.03	941005
75.8	164.99	2.01	941203
77.0	-179.89	0.03	931024
78.8	-179.92	-8.01	931212
75.2	-140.01	1.98	960905
85.1	147.03	2.01	941221
89.1	-124.95	5.11	920327
81.8	-155.0	0.01	940612
83.6	-140.0	0.04	931230
71.1	-125.01	-7.97	971107
74.0	-109.95	-8.0	941020
83.2	-140.04	5.04	910323
70.0	-154.96	2.05	961109
80.0	156.02	-5.01	970122
74.5	-139.96	-2.0	941120
81.9	-147.16	6.98	900216
79.2	-139.86	4.91	980402
77.0	164.99	7.99	920705
80.9	157.51	0.0	921015
79.3	-169.98	4.99	921005
76.6	-170.04	-0.04	920923
80.4	-179.95	-5.0	950924
84.9	-140.01	5.02	931114
81.3	-109.88	4.99	951025
88.2	-124.96	-2.0	951012
78.2	137.68	6.79	961126
85.2	-124.36	-0.02	930507
77.3	-170.03	8.0	930603
89.1	-109.98	-2.0	930128
82.0	-95.03	1.97	930524
82.6	-170.04	-0.04	950920
76.5	156.0	-2.01	970302
81.9	-109.93	-8.05	951006
82.4	-155.07	2.01	930304
75.8	-170.03	-0.03	951101
87.1	-124.94	5.11	920219
75.7	-125.01	-7.98	951005
83.9	-95.05	2.0	970128
72.5	-179.84	-7.99	970328
84.4	-110.25	2.13	921021
82.8	-95.14	-4.97	970914
86.1	-124.4	-0.23	950822
79.0	137.57	6.68	950113
85.8	-155.07	2.0	930502
81.3	153.99	0.02	930405
82.6	-124.4	-0.25	950611
82.8	157.51	-0.01	931119
87.5	147.02	4.96	930524
89.0	-140.01	5.03	940226
86.9	-125.08	1.97	970315
78.9	165.06	1.99	910815
86.6	-110.03	-4.98	970225
85.8	147.03	4.96	951108
83.2	-139.91	-5.01	960119
82.8	-170.04	-0.03	940210
83.6	-170.02	7.99	921228
71.8	-139.94	0.03	970924
72.8	-125.09	1.97	961115
83.3	-179.93	-8.01	931201
81.3	-139.97	-5.01	910416
71.7	-155.01	-1.99	941018
71.3	155.96	-1.91	971122
88.4	164.38	-1.94	950425
85.9	-95.0	1.99	980123
78.1	-170.02	8.0	930102
88.1	-125.01	8.03	950621
76.6	165.0	1.95	910105
85.2	146.91	0.04	961104
78.8	-110.04	-0.03	940813
86.7	-179.94	-5.04	971207
77.7	-170.04	-0.05	921121
81.1	-125.01	-7.98	960704
80.3	137.68	6.76	960908
82.0	137.02	2.03	941231
80.7	-109.98	0.03	971119
80.1	164.85	0.02	920624
73.0	147.06	4.95	961029
78.1	-170.0	1.98	921029
80.0	-109.93	-8.05	961126
83.5	165.0	8.01	950607
91.4	-154.92	5.0	960223
52.4	-154.96	-8.28	971025
82.4	-169.96	4.98	970813
81.9	156.16	0.06	980310
83.4	-95.09	-8.02	980220
80.7	-170.03	-2.16	970125
85.4	-154.99	-8.28	930603
87.3	165.18	-4.99	940430
76.4	-170.02	-4.99	950425
71.8	147.06	4.95	961120
69.8	165.03	5.03	980125
75.8	164.19	-4.66	930814
83.0	-170.03	8.03	960325
77.2	-94.95	8.05	970520
85.7	-109.95	4.99	960417
75.6	-139.9	-4.99	970612
82.6	-109.94	-0.07	970726
71.3	156.08	1.99	951021
80.9	-170.02	8.0	930116
84.8	-139.96	-2.01	940614
83.3	-154.96	1.99	971026
83.4	-179.89	0.05	950919
79.7	163.9	-5.03	940217
79.3	156.05	4.99	940411
81.1	-170.05	8.01	970505
84.4	-139.93	-4.99	940507
81.8	-124.98	5.05	940704
75.6	-179.88	0.02	931118
77.2	-170.04	-0.04	970816
78.0	147.01	4.97	971031
73.3	156.03	0.01	940224
80.9	-140.33	8.96	971105
76.4	-110.0	-5.0	941102
73.3	147.01	4.96	980305
82.1	-179.94	-4.98	941108
84.2	-139.96	-2.01	940207
69.2	165.0	0.0	960111
87.8	156.21	2.08	980421
82.5	147.04	4.95	960911
93.5	-94.89	5.09	961215
79.9	-170.05	-8.0	961117
77.5	146.92	0.05	961108
79.1	-179.9	8.0	960227
80.5	137.4	2.44	960906
84.8	165.08	7.99	970813
79.8	-170.03	-2.2	940405
78.1	-155.03	2.01	920617
74.2	165.03	1.99	911212
70.4	-155.02	1.99	940914
87.1	-170.01	-2.16	980112
87.2	-125.07	1.97	950109
85.5	-139.85	4.91	951126
74.1	156.15	0.0	970206
88.5	-95.19	-4.99	960229
75.8	-124.95	5.12	920618
87.4	-179.88	8.0	931209
85.6	-125.06	1.96	980119
84.8	-140.05	5.04	901217
91.8	-110.2	2.03	960804
82.0	-109.99	-4.99	910421
74.4	-125.02	-7.99	960410
76.1	-170.02	-2.16	960629
86.4	-109.99	-2.0	941002
79.0	165.03	0.0	940425
76.2	-140.03	1.99	970817
67.2	165.16	-4.98	951231
85.5	-154.88	5.01	911116
74.8	-139.95	-1.99	941122
75.7	147.03	4.96	951106
78.6	165.0	5.05	961014
90.5	-140.01	5.03	940506
92.6	-110.07	2.03	920309
88.1	-124.9	-2.02	931122
76.4	-169.97	4.97	980305
77.7	-170.04	-2.17	961015
85.2	-139.96	-2.01	940617
73.6	-170.03	-0.02	961213
82.4	-139.97	-4.97	930510
91.4	-109.99	-2.0	921228
80.1	-110.0	-4.99	930111
89.2	-154.99	-1.98	960326
86.1	-139.99	1.97	970506
83.6	156.04	8.03	950427
78.7	-139.98	0.04	940902
82.1	-140.25	9.0	930809
78.9	-170.04	-8.01	930508
77.1	-109.99	-1.99	971003
89.1	-139.99	0.04	940126
87.3	-109.99	0.01	950625
80.6	-179.85	-7.98	970808
80.3	-179.85	2.0	930911
77.0	137.66	6.79	961107
88.7	-140.25	9.0	950608
83.2	-124.37	-0.04	930914
86.3	-154.99	-2.02	920430
86.2	-125.01	8.03	960617
81.7	-154.99	-1.98	951118
77.1	-109.93	-0.07	970701
84.1	156.06	5.0	951129
75.4	-125.01	-7.97	980205
84.0	-155.1	2.0	940330
81.4	-109.99	-4.98	931004
79.2	-170.04	-0.03	930718
86.3	165.07	8.04	941214
81.3	-154.96	-8.3	970126
81.2	-170.03	-7.98	971227
80.1	-109.93	-8.05	971110
81.3	165.01	1.99	971228
81.4	-94.85	5.38	960201
80.9	-139.98	2.01	950410
70.3	-154.95	-5.0	921114
86.3	164.7	-2.0	920501
81.2	147.03	1.99	951209
81.2	-110.41	2.1	961005
78.9	-170.06	8.01	980410
83.0	-140.32	8.97	971203
85.4	165.18	-4.99	950102
87.2	-154.97	-1.99	980112
81.3	-170.03	-5.01	950110
88.5	-124.99	7.98	940203
78.9	-139.97	-4.96	921016
77.3	-155.0	-5.01	961126
84.0	-109.93	-8.02	930517
82.0	-170.0	8.01	951021
86.7	-125.0	7.99	931010
74.5	-125.01	-7.97	971121
87.5	164.96	8.07	910205
76.9	-125.01	-7.98	950910
86.1	-139.91	-5.01	960403
72.5	-154.95	2.06	960916
78.1	-124.99	-7.99	950225
77.4	-179.88	0.03	940616
80.7	-140.0	5.01	940102
80.8	164.84	-8.05	960925
92.7	-95.01	-1.99	950926
78.6	165.0	0.0	921103
76.8	-179.86	-1.99	951230
77.0	137.67	6.8	961019
75.0	-138.81	-1.59	911227
81.3	165.18	-4.98	950311
85.7	-179.94	-4.98	950326
82.4	156.0	5.0	930508
84.3	-140.32	8.95	970429
79.0	-109.99	-2.0	941109
90.7	-125.01	7.98	930610
79.8	-125.07	1.96	970913
81.5	-125.05	1.96	941024
88.1	-124.93	-2.05	961108
83.7	-154.91	4.98	971214
77.9	-169.97	4.99	930805
85.1	146.99	0.0	970218
85.9	156.06	5.0	940127
86.3	-109.99	-4.98	950307
78.3	-94.92	-0.02	940624
84.7	-139.85	4.9	960424
73.8	156.06	-2.0	970904
80.6	-154.92	5.0	950113
80.1	-179.84	2.0	950318
83.6	-95.03	1.98	930518
76.2	-124.95	-5.01	971124
81.3	-139.93	0.02	980214
85.1	164.99	5.04	970401
80.0	-179.85	-2.0	980222
83.0	156.01	2.02	940810
81.1	156.01	2.03	970205
76.2	-140.06	2.0	920708
80.9	-140.26	8.98	910510
88.7	156.0	-1.98	930725
82.2	165.04	5.03	970819
80.7	-139.95	-2.01	931116
82.9	-94.96	8.06	980509
88.3	-140.24	9.0	911018
83.9	156.16	0.06	980609
81.6	164.97	-7.98	930123
87.5	-154.95	-5.01	930417
82.2	164.81	-8.03	970717
74.3	-179.88	-4.98	931006
87.5	147.02	4.97	930520
75.8	156.08	2.0	950815
79.0	147.0	2.0	961110
77.8	-154.92	4.98	970712
74.7	-124.98	-8.01	940603
80.2	-140.04	0.02	920228
95.5	-124.9	-2.02	940127
78.1	165.0	5.05	930829
84.5	-155.0	7.95	970619
78.7	147.01	4.99	940615
80.0	-179.8	2.02	980215
81.2	-170.03	-0.03	930721
80.8	137.43	2.43	970908
79.3	-170.02	-2.17	920430
90.3	-170.01	-2.16	980607
79.1	164.34	-1.94	961007
91.3	-169.95	4.99	960517
78.2	165.03	2.0	950615
85.5	-154.97	1.98	970721
75.8	-170.05	-0.02	950525
77.8	-179.86	-1.95	940216
78.1	-109.94	-0.07	970717
80.9	-154.98	-5.0	971202
77.1	-179.9	8.0	960807
76.7	-179.9	0.0	970301
84.4	-124.34	-0.21	911017
85.9	-170.03	-7.97	971202
81.7	-94.95	8.05	960117
73.0	170.0	0.05	920712
76.3	156.06	-1.99	970812
75.1	164.97	2.0	970406
83.0	-124.99	8.02	971026
87.2	-139.99	0.04	920613
86.7	165.0	5.04	941028
86.9	-109.98	0.01	950912
87.4	-124.92	8.13	950210
84.8	-94.99	7.95	950116
76.9	156.07	5.0	970327
89.4	-95.01	1.99	950218
80.0	-139.99	0.04	930909
90.3	-94.99	-1.99	930822
82.4	164.99	-7.98	920226
83.0	-154.98	-4.99	971126
81.8	146.99	4.97	980607
81.4	-140.0	5.01	931027
81.1	-179.89	-4.98	931102
84.8	-110.12	2.04	950726
83.2	-95.1	-5.03	950529
87.6	-139.95	-2.0	951001
85.2	-140.03	5.02	920426
70.2	-169.93	4.97	970125
79.3	-95.03	1.97	930527
72.8	-179.9	8.01	980131
83.2	-139.95	0.01	950802
80.1	-169.99	2.0	930101
81.6	-109.99	-2.02	920102
78.0	-125.01	8.03	960313
77.8	156.02	2.03	960910
79.7	-109.99	-5.0	920928
84.8	164.35	-1.93	970427
81.3	-154.95	5.01	950603
78.5	164.99	0.01	971121
87.6	137.44	2.43	980201
90.9	-170.02	1.98	980503
87.5	-154.89	4.99	930124
71.9	-125.02	-7.98	980610
80.8	137.01	2.03	941206
78.2	-179.91	4.99	950924
80.7	-179.85	1.99	930916
77.4	-139.97	5.01	950516
85.5	165.01	7.99	920813
78.9	-170.04	-8.0	921010
77.3	-179.9	0.01	960723
76.7	-139.94	0.02	970828
82.6	-179.89	7.99	950612
94.1	-94.97	-2.0	940423
88.9	165.06	7.99	980619
76.7	-109.92	-8.05	960928
82.0	-154.95	-8.28	960228
78.0	-139.98	4.99	941120
77.3	-125.07	1.97	970806
79.7	-179.9	5.0	940514
71.1	156.15	-0.01	970327
70.6	-179.92	5.0	951228
80.1	137.02	2.03	920814
84.6	-95.09	-8.02	960228
75.4	-170.05	-2.16	921010
73.7	-179.9	-5.03	960722
83.9	-154.5	2.11	970430
80.9	-169.98	-5.01	980313
84.8	164.97	-7.98	940204
84.0	-139.95	-2.0	950720
86.7	-155.02	-1.98	970225
74.2	-170.05	-8.0	930619
80.7	165.21	-4.99	980520
86.5	-179.9	0.08	980313
79.3	-110.0	-5.01	930301
81.5	-140.25	9.0	930816
84.8	-140.08	-2.03	891226
86.5	-109.99	-2.02	940317
69.7	147.0	2.0	961026
78.2	-124.96	5.07	940916
81.9	165.02	0.0	911123
77.0	155.74	2.27	960314
86.1	156.06	5.0	960425
80.5	-154.99	-4.99	920430
79.8	-179.88	5.01	960922
81.6	146.98	1.97	920519
73.8	164.84	0.02	920211
86.9	-139.91	-5.01	960414
78.0	-124.92	-2.04	970707
75.8	164.98	0.0	960904
78.0	-139.9	-4.99	970320
82.8	-154.98	-2.02	910810
81.8	-94.86	5.38	960301
85.2	-140.0	5.02	931129
76.6	-169.97	4.99	920709
87.1	-94.96	1.96	930114
82.0	156.0	5.0	941217
84.4	-109.93	-8.01	931104
83.2	-154.87	5.0	911122
79.7	165.06	8.03	941230
82.9	-170.0	8.0	951113
84.8	-94.96	1.96	930124
76.2	147.08	1.92	921129
78.3	-140.03	1.98	970730
81.5	156.0	-4.99	970619
79.9	-179.88	8.0	941118
79.2	-140.04	1.99	950820
83.2	-170.03	-2.18	930320
79.7	-140.05	5.04	901115
82.8	-124.41	0.05	920419
83.9	-140.26	9.0	960530
81.3	-179.89	5.0	940127
79.6	156.07	5.0	961225
86.6	-124.37	-0.02	930322
82.4	-139.91	0.02	980406
70.4	-179.87	-1.99	960118
74.6	-154.95	-5.01	921015
80.7	-95.0	5.02	940512
91.4	164.82	-8.03	980312
84.7	-140.27	9.0	960619
72.8	165.0	0.0	970222
78.3	165.18	-4.99	940825
86.6	-170.05	-0.03	980107
78.1	-170.04	8.0	971005
88.4	156.31	4.99	970902
80.4	-140.34	2.08	951005
73.0	-179.94	-4.97	941026
83.2	137.02	2.03	930208
88.7	147.02	4.96	930531
68.7	-179.99	-2.01	970916
77.1	-110.02	0.01	941109
82.4	156.01	2.0	930601
78.1	-110.08	2.02	920212
73.1	-179.93	0.0	970220
84.0	165.0	5.05	930921
75.7	-155.01	2.0	941126
73.7	-109.95	4.99	960611
86.1	-155.0	-1.98	960706
83.9	156.05	4.99	940503
87.0	-169.97	4.99	940622
80.2	-154.97	-4.99	951107
83.1	-139.9	-4.99	970310
84.6	-179.87	0.0	971022
84.2	164.99	-0.01	930510
87.2	-94.96	-1.99	930428
83.3	-179.83	1.99	930708
85.9	-169.98	1.99	920316
87.1	-169.99	-5.02	930718
77.7	-154.93	4.99	950320
83.6	165.02	5.03	980418
80.6	-155.01	0.01	930802
79.7	-179.89	7.99	950604
80.7	-94.97	-2.0	940805
81.6	164.98	-7.98	910813
79.0	-179.85	-7.98	970629
84.0	-139.92	-5.02	960330
80.6	-179.89	-4.97	930917
94.2	-94.95	8.05	960826
78.9	-110.0	-4.98	930114
84.7	-140.36	2.07	951030
74.5	-125.01	-7.96	971226
84.4	-154.88	4.99	920328
78.3	-110.75	2.0	970710
75.6	-124.98	-8.01	940820
94.0	-124.95	-2.01	960115
84.8	-170.02	-0.04	940506
82.0	-94.96	-2.0	930511
79.6	-170.02	-2.15	980102
75.8	-170.06	8.0	980430
79.5	-155.01	0.01	930621
78.9	-139.97	-4.98	930820
79.3	157.49	0.0	921012
86.3	-179.84	2.0	930612
76.6	-170.03	-2.15	921102
92.8	-95.18	-4.97	960315
87.5	-140.27	8.99	930213
74.9	-95.09	-5.0	961217
84.8	-110.1	2.04	940406
84.2	-95.0	1.98	980102
80.5	-154.97	0.03	910721
84.1	-139.92	0.01	900505
78.9	-170.02	-2.18	930905
78.8	-110.15	8.05	961022
85.2	-124.93	-5.02	980603
82.2	-154.98	-5.0	971218
74.6	147.0	2.0	960905
70.0	156.08	-2.0	971102
75.5	-179.84	-7.98	960809
85.9	-124.35	0.02	940427
81.1	147.03	4.96	951203
77.0	156.08	2.0	950921
84.8	-169.98	5.0	930108
79.0	-95.09	-8.02	950702
80.3	156.03	-5.01	940626
83.8	-94.95	8.06	960601
82.9	-139.96	-2.01	940513
84.4	-154.98	7.97	980101
82.4	156.01	-1.97	940209
88.2	-140.28	8.99	970212
74.8	-125.02	-7.98	950503
84.5	-179.85	2.0	940313
80.9	-170.02	-8.01	930307
87.4	-179.82	8.0	961216
78.5	-170.03	-8.01	930228
89.5	-110.06	8.03	920517
82.8	154.0	0.02	930323
78.5	-139.96	-5.01	910415
80.2	-125.08	1.98	960930
86.7	-139.99	-1.97	930422
88.7	-109.99	-2.0	930205
78.1	-139.98	-5.01	901231
88.4	156.07	5.01	970412
84.8	156.01	2.0	940203
85.5	164.97	5.03	940325
90.9	-169.95	4.97	960125
74.5	-170.01	-2.18	931130
80.1	-155.0	-1.98	951104
84.1	165.08	8.0	970806
79.4	165.0	0.0	951104
82.8	-140.07	1.99	920505
78.2	-139.97	5.01	950814
89.8	-139.96	-2.01	931228
88.3	-140.25	9.0	940131
91.4	-94.85	5.39	951225
86.4	-124.37	-0.02	930105
80.2	-95.12	-8.01	970314
81.7	-109.99	-1.99	960520
86.5	164.94	2.0	980127
79.9	-140.2	-0.01	901030
88.0	-94.99	1.98	961220
71.5	164.99	2.05	920904
89.8	164.99	5.04	940503
78.9	-154.95	-5.02	921101
83.3	-170.03	7.99	940706
80.9	-170.05	8.01	971220
88.6	-154.99	0.0	960626
91.8	-94.89	5.1	961031
89.9	-140.25	9.0	951113
80.7	-179.88	-4.98	931220
87.4	-139.85	4.9	961021
82.1	156.01	2.02	950126
82.8	156.0	5.0	930721
72.0	-171.6	-2.04	941008
78.5	-139.99	1.99	930706
74.9	-179.87	5.0	960731
86.8	-95.27	0.11	970204
73.6	137.02	2.03	941107
74.7	165.16	-4.98	951226
86.9	-124.91	-2.01	940114
80.1	-139.91	-5.01	950515
74.3	165.03	0.0	940130
80.3	147.01	1.98	931215
87.2	-154.99	8.01	950419
66.9	-170.03	-0.03	940922
73.4	-170.04	-0.02	960103
81.6	156.04	8.03	950924
80.9	156.0	2.0	931231
77.3	156.01	-5.01	961024
90.1	165.02	8.02	960109
84.9	165.19	-4.99	940903
79.8	-139.96	-2.0	931202
77.7	-95.02	1.97	930529
85.2	-110.16	8.05	980603
78.8	-170.05	8.01	970709
83.0	-140.21	0.0	901228
86.1	-109.96	4.98	980517
76.9	-170.02	-2.15	961120
76.7	-109.99	-4.97	930621
89.9	155.99	-2.0	970802
75.4	164.99	0.0	930903
75.8	147.02	4.99	950221
76.7	-140.09	-2.04	900110
79.2	-109.99	0.03	970904
80.7	-109.96	4.97	980526
86.5	-155.1	2.01	940514
83.2	165.0	5.03	940227
72.2	-179.89	0.04	940722
81.8	-139.91	-5.0	950424
79.4	-125.02	1.96	970422
75.0	-154.95	-5.01	930829
70.4	-179.87	-2.0	950730
77.1	-109.99	-1.99	970918
85.4	-169.96	5.02	941222
70.5	165.0	-8.0	951126
77.0	146.99	1.98	920701
78.5	165.0	8.0	920222
84.0	-109.99	-2.01	931103
90.9	164.83	-8.03	980202
78.8	-154.94	5.01	950214
84.0	-124.32	-0.21	910531
81.8	-110.13	8.06	950811
80.8	156.03	-5.01	940215
79.2	-139.99	0.04	940512
73.3	-170.03	2.01	941028
85.2	147.01	4.97	930930
74.3	-124.99	1.96	930525
75.3	-110.85	2.08	971112
79.7	-155.0	-5.0	911213
71.5	156.06	4.99	940307
88.7	-109.98	-2.01	921210
87.1	-95.12	-1.97	961015
76.8	-155.06	2.01	930708
82.7	-179.89	0.07	980130
85.2	-170.03	-8.0	930127
81.3	-170.02	7.99	930918
77.4	-125.01	-7.96	961115
73.0	-169.98	4.98	921101
77.3	-139.97	-5.01	910103
81.1	-95.14	-4.97	971124
89.4	-109.98	5.01	940323
71.4	-139.94	-2.01	961104
77.7	-170.02	1.99	930205
83.9	147.01	4.96	980416
72.7	-125.01	-7.98	950601
84.8	155.9	-2.0	930117
83.5	-95.09	-5.03	950411
76.6	-140.0	-1.97	921029
74.2	-170.02	-2.19	930626
87.0	-95.35	2.08	960214
78.8	-94.97	5.01	970401
87.0	137.43	2.44	970303
78.2	142.97	0.0	930709
77.4	-179.92	5.0	951219
83.8	-124.87	5.13	970415
85.8	-140.24	9.01	950212
84.2	-170.03	-7.97	980502
82.2	165.21	-5.0	970413
82.3	-139.92	-4.98	940828
75.8	-170.03	1.97	931113
77.8	-139.91	-5.0	971212
81.2	-139.95	-2.02	960809
70.9	147.04	4.95	960909
75.7	156.07	0.02	960517
84.0	-139.98	-4.98	920514
75.1	165.16	-4.98	960128
80.1	-109.92	-8.05	950710
76.3	147.04	4.95	961002
78.1	-169.97	4.98	930829
89.8	-95.08	-5.03	970302
76.4	-124.93	-2.06	971007
73.2	164.4	-1.95	951019
77.0	-179.88	0.03	931127
73.0	165.02	5.03	980317
74.4	-125.01	8.03	980109
71.4	156.12	0.0	951214
80.4	-139.96	-1.99	940519
76.2	-125.01	8.03	950614
77.9	-155.0	-5.01	960208
81.6	-154.89	4.99	911210
82.1	-124.91	-2.01	940709
81.6	147.02	4.97	930730
88.1	-140.01	5.02	940429
91.8	164.7	-2.0	920520
80.1	-154.99	0.0	940112
85.5	-95.19	-4.99	960123
80.2	-125.02	-7.97	970501
77.4	-154.93	4.98	980213
85.7	165.0	0.01	971104
78.8	165.08	8.05	940206
92.2	-109.98	-2.03	961216
67.2	146.92	0.04	960918
79.9	-124.96	-5.01	960718
78.9	-179.87	-1.99	951219
95.3	-170.02	1.97	980422
70.5	-125.01	-7.98	951018
90.4	-124.9	-2.01	940218
82.5	-109.99	-4.97	980612
81.6	-124.89	-5.05	920902
84.3	-179.85	2.0	940508
86.4	164.98	-7.98	940322
77.2	-179.88	0.04	930601
78.9	147.09	0.0	940524
84.9	-170.03	-0.04	980202
79.3	169.98	0.04	920517
77.8	-179.91	5.0	960608
84.9	164.38	-1.95	930802
84.1	-179.89	0.05	950110
75.1	164.99	0.0	920925
89.3	-110.14	8.05	950713
86.2	-179.89	7.99	950130
85.8	164.98	-7.98	940405
79.1	-140.01	0.01	961127
86.3	-109.96	0.0	970403
79.1	-94.96	8.05	980101
70.3	164.4	-1.94	951012
72.6	-179.89	0.04	951026
80.8	-154.95	2.06	960913
85.2	137.01	2.04	950517
79.0	-125.09	1.97	960824
81.6	-109.99	-5.0	910503
75.4	-179.98	-2.01	971028
82.0	164.98	2.07	930423
75.5	-110.01	-1.98	971007
79.3	147.03	4.96	931030
76.9	-125.06	1.97	940824
74.2	156.02	2.02	960830
87.4	-124.98	5.06	940210
79.4	-124.86	-2.1	941014
69.4	164.99	5.03	960305
82.1	-110.04	-0.02	940912
88.5	165.07	8.04	940607
85.5	-179.94	-8.01	940830
82.3	-95.1	-8.01	980305
82.7	-109.97	5.02	970623
78.9	-139.98	-4.98	921020
88.5	-169.99	-5.02	980208
82.6	-139.91	-5.01	971227
85.9	-169.98	-5.02	920827
72.3	-154.94	-8.29	950610
72.9	156.09	1.99	951210
82.9	-139.98	5.01	950805
75.4	-109.95	-8.01	941106
90.2	-94.97	1.95	930106
80.5	-110.0	-5.0	921110
73.2	146.96	0.06	970914
90.2	-110.05	8.03	911107
77.3	-169.98	-5.02	931023
83.2	-179.97	-7.99	950515
82.0	-109.93	-8.02	931106
86.3	165.05	8.04	940609
79.6	164.41	-1.92	980214
86.1	-170.03	1.96	940313
80.0	-170.02	-4.99	950302
78.9	-139.97	-4.98	931001
91.5	-124.95	-2.01	950929
81.6	-170.02	-0.03	921118
81.3	-124.9	-2.03	920626
84.2	-110.14	8.05	960111
74.2	-170.04	-0.05	930830
79.7	-139.97	-4.97	920711
81.1	-155.0	0.01	940526
80.5	-170.04	-8.0	930613
80.6	165.03	1.99	970828
85.2	-95.14	-4.97	971104
85.4	-170.04	-0.03	950109
90.0	156.02	8.08	980615
83.9	-169.98	4.98	940418
77.1	-140.33	8.96	970605
78.7	-179.89	-4.98	940305
86.3	165.02	5.03	940911
75.1	165.16	-4.98	950629
80.5	-109.93	-8.02	940103
74.5	-169.98	-5.01	970917
89.8	156.0	-2.0	931221
75.9	147.08	0.31	980108
75.8	-95.1	-8.01	980113
78.2	-179.89	0.06	950515
