"x" "y" "cru5_precip_hd_61-9012"
"73214" 66.75 39.25 1.20000004768372
"43649" 44.25 59.75 1.5
"46467" 13.25 57.75 1.89999997615814
"96303" 91.25 23.25 0.200000002980232
"54117" -121.75 52.25 1.70000004768372
"13883" -78.75 80.25 0.600000023841858
"63566" -77.25 45.75 2.29999995231628
"50521" -119.75 54.75 1.39999997615814
"31958" -41.25 67.75 3.20000004768372
"38549" 14.25 63.25 1.20000004768372
"127148" 33.75 1.75 1.20000004768372
"53187" 133.25 53.25 0.400000005960464
"30273" -163.75 68.75 0.100000001490116
"111319" 39.25 12.75 0.200000002980232
"59195" -102.75 48.75 0.5
"47651" -114.75 56.75 0.699999988079071
"78283" 81.25 35.75 0.400000005960464
"86890" 64.75 29.75 0.400000005960464
"90148" -106.25 27.25 0.400000005960464
"130882" 100.75 -0.75 10.3000001907349
"50307" 133.25 55.25 0.5
"71063" 71.25 40.75 1
"52267" 33.25 53.75 1.70000004768372
"174472" -64.25 -31.25 3.79999995231628
"164096" 147.75 -23.75 3.09999990463257
"18194" -83.25 77.25 0.300000011920929
"79344" -108.25 34.75 0.699999988079071
"169623" 31.25 -27.75 3.5
"81084" 41.75 33.75 0.800000011920929
"39801" -79.75 62.25 0.600000023841858
"116286" 2.75 9.25 0.100000001490116
"154490" 24.75 -17.25 5
"43692" 65.75 59.75 0.800000011920929
"90541" 90.25 27.25 0.300000011920929
"132142" 10.75 -1.75 6.80000019073486
"134160" -60.25 -3.25 6.90000009536743
"55835" 17.25 51.25 1.10000002384186
"70039" -80.75 41.25 2.29999995231628
"92648" 63.75 25.75 0.5
"119760" -60.25 6.75 7.59999990463257
"180654" 146.75 -35.25 1.39999997615814
"11713" -83.75 81.75 0.5
"42931" 45.25 60.25 1.5
"87316" -82.25 29.25 2.29999995231628
"69623" 71.25 41.75 1.60000002384186
"176098" 28.75 -32.25 3
"53082" 80.75 53.25 0.699999988079071
"134846" -77.25 -3.75 5.69999980926514
"185996" -62.25 -39.25 1.5
"67412" 45.75 43.25 0.899999976158142
"19605" -97.75 76.25 0.100000001490116
"60325" 102.25 48.25 0.100000001490116
"33260" -110.25 66.75 0.300000011920929
"60125" 2.25 48.25 1.79999995231628
"52316" 57.75 53.75 1
"43323" -118.75 59.75 0.600000023841858
"54925" -77.75 51.75 1.29999995231628
"38316" -102.25 63.25 0.400000005960464
"105722" 120.75 16.75 1.39999997615814
"37901" 50.25 63.75 1.39999997615814
"153072" 35.75 -16.25 8.69999980926514
"37181" 50.25 64.25 1.29999995231628
"53767" 63.25 52.75 0.600000023841858
"75362" 60.75 37.75 0.699999988079071
"110049" 124.25 13.75 14.1999998092651
"54953" -63.75 51.75 2.70000004768372
"119207" 23.25 7.25 0.100000001490116
"145718" -41.25 -11.25 4.19999980926514
"96922" 40.75 22.75 0.200000002980232
"86894" 66.75 29.75 0.600000023841858
"77667" 133.25 36.25 1.60000002384186
"89800" 79.75 27.75 0.200000002980232
"95581" 90.25 23.75 0.300000011920929
"65727" -76.75 44.25 3.20000004768372
"40955" 137.25 61.75 0.300000011920929
"150160" 19.75 -14.25 6.19999980926514
"83679" -100.75 31.75 0.600000023841858
"24293" 86.25 73.25 1
"48411" -94.75 56.25 0.800000011920929
"57316" 37.75 50.25 1.60000002384186
"109125" 22.25 14.25 0.100000001490116
"142984" 31.75 -9.25 7.69999980926514
"71168" 123.75 40.75 0.300000011920929
"136002" 140.75 -4.25 12.1999998092651
"29338" 88.75 69.75 1.20000004768372
"139179" -70.75 -6.75 8.30000019073486
"84588" -6.25 31.25 1.10000002384186
"65164" 1.75 44.75 2.29999995231628
"133451" -54.75 -2.75 5
"16954" 16.75 78.25 1.70000004768372
"54509" 74.25 52.25 0.5
"52423" 111.25 53.75 0.400000005960464
"132903" 31.25 -2.25 3.59999990463257
"77219" -90.75 36.25 3.70000004768372
"58100" 69.75 49.75 0.5
"114701" -69.75 10.25 1.5
"75070" -85.25 37.75 3.40000009536743
"50237" 98.25 55.25 0.5
"76848" 83.75 36.75 0.200000002980232
"57403" 81.25 50.25 1
"15353" -63.75 79.25 0.5
"140105" 32.25 -7.25 5.80000019073486
"85523" 101.25 30.75 0.100000001490116
"125722" 40.75 2.75 0.800000011920929
"85373" 26.25 30.75 0.600000023841858
"148583" -48.75 -13.25 9.10000038146973
"39256" 7.75 62.75 6.40000009536743
"105573" 46.25 16.75 0.300000011920929
"42269" 74.25 60.75 1
"140118" 38.75 -7.25 4.19999980926514
"96309" 94.25 23.25 0.400000005960464
"37314" 116.75 64.25 0.5
"35418" -111.25 65.25 0.400000005960464
"56557" 18.25 50.75 1.20000004768372
"114907" 33.25 10.25 0.100000001490116
"116131" -74.75 9.25 0.800000011920929
"57311" 35.25 50.25 1.60000002384186
"59543" 71.25 48.75 0.5
"28125" -157.75 70.25 0.200000002980232
"27665" -27.75 70.75 1.70000004768372
"43647" 43.25 59.75 1.60000002384186
"103845" -97.75 17.75 0.200000002980232
"162651" 145.25 -22.75 2.20000004768372
"84761" 80.25 31.25 0.5
"33650" 84.75 66.75 1.29999995231628
"193663" 171.25 -44.25 1.70000004768372
"153773" 26.25 -16.75 5.30000019073486
"63134" 66.75 46.25 0.600000023841858
"132361" 120.25 -1.75 5.90000009536743
"49395" 37.25 55.75 1.70000004768372
"48353" -123.75 56.25 1.60000002384186
"156513" -43.75 -18.75 8.69999980926514
"174849" 124.25 -31.25 0.5
"122029" -5.75 5.25 2
"84082" 100.75 31.75 0.100000001490116
"75766" -97.25 37.25 1
"29417" 128.25 69.75 0.5
"173417" 128.25 -30.25 0.5
"76497" -91.75 36.75 3.20000004768372
"99545" -87.75 20.75 1.60000002384186
"32994" 116.75 67.25 0.400000005960464
"157596" 137.75 -19.25 2.20000004768372
"105678" 98.75 16.75 0.100000001490116
"147300" 29.75 -12.25 9.80000019073486
"96989" 74.25 22.75 0.100000001490116
"84709" 54.25 31.25 0.699999988079071
"21057" -91.75 75.25 0.200000002980232
"94889" 104.25 24.25 0.600000023841858
"73161" 40.25 39.25 3.5
"26460" 89.75 71.75 1
"86244" 101.75 30.25 0.100000001490116
"35832" 95.75 65.25 0.899999976158142
"40267" 153.25 62.25 0.699999988079071
"43339" -110.75 59.75 0.600000023841858
"150162" 20.75 -14.25 6.19999980926514
"47383" 111.25 57.25 0.600000023841858
"86809" 24.25 29.75 0.100000001490116
"82533" 46.25 32.75 1.20000004768372
"102809" 104.25 18.75 0.5
"80499" 109.25 34.25 0.200000002980232
"91880" 39.75 26.25 0.100000001490116
"47248" 43.75 57.25 1.60000002384186
"47305" 72.25 57.25 0.800000011920929
"117156" 77.75 8.75 3.5
"142806" -57.25 -9.25 10.1000003814697
"48705" 52.25 56.25 1.29999995231628
"41825" -147.75 60.75 3.70000004768372
"58509" -85.75 49.25 1.79999995231628
"116141" -69.75 9.25 2
"90145" -107.75 27.25 1.60000002384186
"59214" -93.25 48.75 1
"41176" -112.25 61.25 0.600000023841858
"24343" 111.25 73.25 0.400000005960464
"30764" 81.75 68.75 1.20000004768372
"169070" 114.75 -27.25 0.100000001490116
"53068" 73.75 53.25 0.600000023841858
"30657" 28.25 68.75 0.899999976158142
"166545" -67.75 -25.75 1.60000002384186
"138670" 34.75 -6.25 4.5
"75052" -94.25 37.75 1.89999997615814
"14645" -57.75 79.75 0.699999988079071
"13984" -28.25 80.25 0.400000005960464
"94175" 107.25 24.75 0.600000023841858
"77227" -86.75 36.25 3.90000009536743
"160250" 24.75 -21.25 1.79999995231628
"133117" 138.25 -2.25 6.40000009536743
"62395" 57.25 46.75 0.5
"58041" 40.25 49.75 1.60000002384186
"34228" 13.75 66.25 7.09999990463257
"47433" 136.25 57.25 0.699999988079071
"33159" -160.75 66.75 0.400000005960464
"126208" -76.25 2.25 4.59999990463257
"167462" 30.75 -26.25 5.59999990463257
"62317" 18.25 46.75 1.39999997615814
"162409" 24.25 -22.75 1.60000002384186
"88315" 57.25 28.75 0.699999988079071
"100602" 80.75 20.25 0.300000011920929
"35899" 129.25 65.25 0.200000002980232
"150721" -59.75 -14.75 7
"29328" 83.75 69.75 1.29999995231628
"49568" 123.75 55.75 0.300000011920929
"52954" 16.75 53.25 1.39999997615814
"75068" -86.25 37.75 3.5
"40457" -111.75 61.75 0.5
"133473" -43.75 -2.75 3.09999990463257
"56800" 139.75 50.75 1.10000002384186
"27863" 71.25 70.75 0.699999988079071
"41503" 51.25 61.25 1.39999997615814
"158289" 124.25 -19.75 1.39999997615814
"60212" 45.75 48.25 0.899999976158142
"75726" -117.25 37.25 0.699999988079071
"173052" -54.25 -30.25 4
"54506" 72.75 52.25 0.5
"90871" -104.75 26.75 0.200000002980232
"126927" -76.75 1.75 6.30000019073486
"142265" 32.25 -8.75 6.40000009536743
"64234" -103.25 45.25 0.400000005960464
"86026" -7.25 30.25 0.800000011920929
"30142" 130.75 69.25 0.300000011920929
"81525" -97.75 33.25 1.39999997615814
"72493" 66.25 39.75 1.10000002384186
"78971" 65.25 35.25 1.29999995231628
"39404" 81.75 62.75 1.10000002384186
"34745" -87.75 65.75 0.5
"70730" -95.25 40.75 0.899999976158142
"63863" 71.25 45.75 0.600000023841858
"103481" 80.25 18.25 0.200000002980232
"24741" -49.75 72.75 1.39999997615814
"177352" -64.25 -33.25 4.40000009536743
"19018" -31.25 76.75 1.20000004768372
"40163" 101.25 62.25 0.699999988079071
"63573" -73.75 45.75 3
"44331" 25.25 59.25 1.79999995231628
"76468" -106.25 36.75 1
"57425" 92.25 50.25 0.5
"98487" 103.25 21.75 0.800000011920929
"39587" 173.25 62.75 1.10000002384186
"71440" -100.25 40.25 0.5
"128765" 122.25 0.75 5.90000009536743
"160248" 23.75 -21.25 1.89999997615814
"91861" 30.25 26.25 0.100000001490116
"25473" -43.75 72.25 1.89999997615814
"64298" -71.25 45.25 3.20000004768372
"45263" 131.25 58.75 0.5
"129286" 22.75 0.25 4.30000019073486
"23328" -36.25 73.75 1.79999995231628
"168003" -58.75 -26.75 4
"85144" -88.25 30.75 4.40000009536743
"60835" -2.75 47.75 3.40000009536743
"161164" 121.75 -21.75 1
"36704" 171.75 64.75 0.899999976158142
"158669" -45.75 -20.25 9
"179921" 140.25 -34.75 0.600000023841858
"89632" -4.25 27.75 0.200000002980232
"96291" 85.25 23.25 0.200000002980232
"71462" -89.25 40.25 2.29999995231628
"31127" -96.75 68.25 0.100000001490116
"27775" 27.25 70.75 2.09999990463257
"142120" -40.25 -8.75 2
"159054" 146.75 -20.25 3.70000004768372
"42214" 46.75 60.75 1.39999997615814
"156500" -50.25 -18.75 8.89999961853027
"17474" -83.25 77.75 0.200000002980232
"172728" 143.75 -29.75 0.800000011920929
"34604" -158.25 65.75 0.5
"125872" 115.75 2.75 9.39999961853027
"118508" 33.75 7.75 0.300000011920929
"134882" -59.25 -3.75 5.19999980926514
"31235" -42.75 68.25 2.79999995231628
"142962" 20.75 -9.25 6.19999980926514
"104970" 104.75 17.25 0.200000002980232
"177752" 135.75 -33.25 0.600000023841858
"52940" 9.75 53.25 2.29999995231628
"81504" -108.25 33.25 1
"106353" 76.25 16.25 0.200000002980232
"39348" 53.75 62.75 1.5
"68874" 56.75 42.25 0.400000005960464
"131624" 111.75 -1.25 10.3000001907349
"63817" 48.25 45.75 0.5
"138461" -69.75 -6.25 8.80000019073486
"21059" -90.75 75.25 0.200000002980232
"177535" 27.25 -33.25 1.5
"83150" -5.25 32.25 1.39999997615814
"165538" 148.75 -24.75 3.20000004768372
"74579" 29.25 38.25 2.90000009536743
"39670" -145.25 62.25 0.899999976158142
"48678" 38.75 56.25 1.70000004768372
"86276" 117.75 30.25 1.29999995231628
"130041" 40.25 -0.25 1.39999997615814
"66607" 3.25 43.75 2.29999995231628
"142064" -68.25 -8.75 8.89999961853027
"40443" -118.75 61.75 0.699999988079071
"115091" 125.25 10.25 10.8999996185303
"167655" 127.25 -26.25 0.800000011920929
"124994" 36.75 3.25 0.600000023841858
"171302" 150.75 -28.75 2.79999995231628
"63765" 22.25 45.75 1.60000002384186
"67463" 71.25 43.25 1.10000002384186
"28338" -51.25 70.25 0.699999988079071
"61613" 26.25 47.25 0.899999976158142
"86114" 36.75 30.25 0.200000002980232
"158817" 28.25 -20.25 3.90000009536743
"126949" -65.75 1.75 5.30000019073486
"49485" 82.25 55.75 0.800000011920929
"166227" 133.25 -25.25 0.800000011920929
"116995" -2.75 8.75 0.300000011920929
"32168" 63.75 67.75 0.800000011920929
"155076" -42.25 -17.75 6.40000009536743
"64453" 6.25 45.25 4
"159770" 144.75 -20.75 2.59999990463257
"158796" 17.75 -20.25 1.39999997615814
"112895" 107.25 11.75 2
"27989" 134.25 70.75 0.300000011920929
"88182" -9.25 28.75 0.699999988079071
"56077" 138.25 51.25 0.800000011920929
"47352" 95.75 57.25 0.699999988079071
"92021" 110.25 26.25 1.39999997615814
"43755" 97.25 59.75 0.800000011920929
"78398" 138.75 35.75 0.899999976158142
"28291" -74.75 70.25 0.400000005960464
"56537" 8.25 50.75 2.20000004768372
"71395" -122.75 40.25 5.59999990463257
"55340" 129.75 51.75 0.300000011920929
"86078" 18.75 30.25 1
"84611" 5.25 31.25 0.100000001490116
"147284" 21.75 -12.25 7
"164413" -53.75 -24.25 5.90000009536743
"96987" 73.25 22.75 0.100000001490116
"59504" 51.75 48.75 0.600000023841858
"45982" 130.75 58.25 0.5
"59972" -74.25 48.25 2.79999995231628
"106750" -85.25 15.75 7
"54900" -90.25 51.75 1.29999995231628
"99893" 86.25 20.75 0.200000002980232
"24356" 117.75 73.25 0.400000005960464
"206132" -74.25 -53.25 9.19999980926514
"60892" 25.75 47.75 1.10000002384186
"29441" 140.25 69.75 0.200000002980232
"32152" 55.75 67.75 1.10000002384186
"34374" 86.75 66.25 1.39999997615814
"104836" 37.75 17.25 0.600000023841858
"38062" 130.75 63.75 0.300000011920929
"83341" 90.25 32.25 0.100000001490116
"85134" -93.25 30.75 4.90000009536743
"71629" -5.75 40.25 2.09999990463257
"86786" 12.75 29.75 0.300000011920929
"48672" 35.75 56.25 1.79999995231628
"31736" -152.25 67.75 0.200000002980232
"201817" -71.75 -50.25 0.5
"68846" 42.75 42.25 4.59999990463257
"50898" 68.75 54.75 0.600000023841858
"74746" 112.75 38.25 0.100000001490116
"43087" 123.25 60.25 0.5
"57048" -96.25 50.25 0.699999988079071
"30855" 127.25 68.75 0.400000005960464
"56389" -65.75 50.75 2.79999995231628
"52266" 32.75 53.75 1.60000002384186
"48870" 134.75 56.25 0.600000023841858
"60355" 117.25 48.25 0.100000001490116
"30509" -45.75 68.75 1.89999997615814
"51628" 73.75 54.25 0.600000023841858
"33571" 45.25 66.75 1.29999995231628
"90395" 17.25 27.25 0.200000002980232
"68079" 19.25 42.75 3.90000009536743
"136336" -52.25 -4.75 6.30000019073486
"49089" -115.75 55.75 0.800000011920929
"51360" -60.25 54.25 2.5
"94845" 82.25 24.25 0.200000002980232
"170510" 114.75 -28.25 0.200000002980232
"162263" -48.75 -22.75 6.80000019073486
"119964" 41.75 6.75 0.200000002980232
"10307" -66.75 82.75 0.300000011920929
"51311" -84.75 54.25 0.899999976158142
"75055" -92.75 37.75 2.09999990463257
"37829" 14.25 63.75 1.5
"62340" 29.75 46.75 1.29999995231628
"74022" 110.75 38.75 0.100000001490116
"81094" 46.75 33.75 2.20000004768372
"69041" 140.25 42.25 3.5
"65249" 44.25 44.75 0.899999976158142
"50216" 87.75 55.25 0.899999976158142
"51683" 101.25 54.25 0.5
"81170" 84.75 33.75 0.400000005960464
"33169" -155.75 66.75 0.5
"95909" -105.75 23.25 1
"58734" 26.75 49.25 1.20000004768372
"99200" 99.75 21.25 0.600000023841858
"155253" 46.25 -17.75 8.89999961853027
"70346" 72.75 41.25 1.20000004768372
"72141" -109.75 39.75 0.5
"185991" -64.75 -39.25 0.800000011920929
"107851" 105.25 15.25 0.100000001490116
"125123" 101.25 3.25 7.40000009536743
"25329" -115.75 72.25 0.100000001490116
"187432" -64.25 -40.25 0.800000011920929
"84425" -87.75 31.25 4.5
"37256" 87.75 64.25 1.39999997615814
"40433" -123.75 61.75 0.5
"36174" -93.25 64.75 0.5
"53390" -125.25 52.75 2.70000004768372
"42173" 26.25 60.75 1.79999995231628
"45751" 15.25 58.25 1.39999997615814
"32082" 20.75 67.75 0.899999976158142
"178072" -64.25 -33.75 3.90000009536743
"37919" 59.25 63.75 1.20000004768372
"65960" 39.75 44.25 4.40000009536743
"32972" 105.75 67.25 0.400000005960464
"152153" -63.75 -15.75 7.09999990463257
"54394" 16.75 52.25 1.20000004768372
"62312" 15.75 46.75 1.5
"54175" -92.75 52.25 1
"132011" -54.75 -1.75 3.90000009536743
"34356" 77.75 66.25 1
"35033" 56.25 65.75 1.29999995231628
"95624" 111.75 23.75 1
"46685" 122.25 57.75 0.5
"86260" 109.75 30.25 0.899999976158142
"48118" 118.75 56.75 0.200000002980232
"19270" 94.75 76.75 0.5
"87717" 118.25 29.25 1.5
"65253" 46.25 44.75 0.699999988079071
"152376" 47.75 -15.75 9.60000038146973
"32445" -157.75 67.25 0.300000011920929
"97736" 87.75 22.25 0.300000011920929
"182403" -58.75 -36.75 2.79999995231628
"89062" 70.75 28.25 0.100000001490116
"77574" 86.75 36.25 0.300000011920929
"95632" 115.75 23.75 0.899999976158142
"58444" -118.25 49.25 3.79999995231628
"142774" -73.25 -9.25 8.80000019073486
"34290" 44.75 66.25 1.29999995231628
"30868" 133.75 68.75 0.300000011920929
"50202" 80.75 55.25 0.699999988079071
"142056" -72.25 -8.75 8.39999961853027
"46202" -119.25 57.75 0.600000023841858
"171277" 138.25 -28.75 0.5
"69240" -120.25 41.75 1.60000002384186
"165295" 27.25 -24.75 3.5
"40980" 149.75 61.75 0.5
"85152" -84.25 30.75 3.70000004768372
"132013" -53.75 -1.75 3.09999990463257
"20742" 110.75 75.75 0.400000005960464
"83162" 0.75 32.25 0.5
"39721" -119.75 62.25 0.5
"36207" -76.75 64.75 0.899999976158142
"58188" 113.75 49.75 0.100000001490116
"85117" -101.75 30.75 0.5
"75047" -96.75 37.75 1.10000002384186
"34828" -46.25 65.75 2.59999990463257
"25063" 111.25 72.75 0.400000005960464
"76841" 80.25 36.75 0.100000001490116
"40121" 80.25 62.25 1
"20021" 110.25 76.25 0.400000005960464
"112037" 38.25 12.25 0.200000002980232
"87624" 71.75 29.25 0.100000001490116
"68195" 77.25 42.75 0.400000005960464
"40735" 27.25 61.75 1.39999997615814
"58007" 23.25 49.75 1.5
"40365" -157.75 61.75 0.800000011920929
"57301" 30.25 50.25 1.60000002384186
"166565" -57.75 -25.75 4.69999980926514
"37200" 59.75 64.25 1.20000004768372
"35846" 102.75 65.25 0.5
"82565" 62.25 32.75 0.800000011920929
"117796" 37.75 8.25 0.400000005960464
"162273" -43.75 -22.75 6.59999990463257
"59516" 57.75 48.75 0.699999988079071
"62061" -109.75 46.75 0.600000023841858
"41115" -142.75 61.25 2.59999990463257
"94020" 29.75 24.75 0.100000001490116
"77226" -87.25 36.25 4.30000019073486
"59675" 137.25 48.75 0.800000011920929
"162654" 146.75 -22.75 2.90000009536743
"142825" -47.75 -9.25 7.69999980926514
"161531" -54.75 -22.25 6.09999990463257
"89135" 107.25 28.25 0.800000011920929
"162964" -58.25 -23.25 4.09999990463257
"33110" 174.75 67.25 0.600000023841858
"91243" 81.25 26.75 0.300000011920929
"10290" -75.25 82.75 0.200000002980232
"59662" 130.75 48.75 0.300000011920929
"26925" -37.75 71.25 2.5
"58816" 67.75 49.25 0.600000023841858
"49816" -112.25 55.25 0.800000011920929
"70265" 32.25 41.25 3.79999995231628
"128037" 118.25 1.25 5.59999990463257
"172739" 149.25 -29.75 1.70000004768372
"56531" 5.25 50.75 2.40000009536743
"168365" 122.25 -26.75 0.600000023841858
"93330" 44.75 25.25 0.200000002980232
"37316" 117.75 64.25 0.5
"55620" -90.25 51.25 1.20000004768372
"120469" -65.75 6.25 2.20000004768372
"65674" -103.25 44.25 0.400000005960464
"91587" -106.75 26.25 1.79999995231628
"67888" -76.25 42.75 2.79999995231628
"181665" -67.75 -36.25 0.899999976158142
"66403" -98.75 43.75 0.400000005960464
"160790" -65.25 -21.75 2.59999990463257
"48102" 110.75 56.75 0.600000023841858
"154344" -48.25 -17.25 9.5
"26832" -84.25 71.25 0.100000001490116
"176293" 126.25 -32.25 0.5
"47667" -106.75 56.75 0.699999988079071
"127158" 38.75 1.75 1.20000004768372
"56081" 140.25 51.25 1.20000004768372
"24593" -123.75 72.75 0.100000001490116
"97632" 35.75 22.25 0.100000001490116
"145712" -44.25 -11.25 4.90000009536743
"45780" 29.75 58.25 1.5
"40904" 111.75 61.75 0.699999988079071
"144224" -68.25 -10.25 8.5
"83157" -1.75 32.25 0.600000023841858
"36422" 30.75 64.75 1.10000002384186
"55548" -126.25 51.25 7.69999980926514
"114997" 78.25 10.25 2.79999995231628
"121397" 38.25 5.75 0.5
"81173" 86.25 33.75 0.400000005960464
"39155" -42.75 62.75 4.19999980926514
"166026" 32.75 -25.25 3
"24656" -92.25 72.75 0.100000001490116
"87657" 88.25 29.25 0.200000002980232
"134190" -45.25 -3.25 3.40000009536743
"16838" -41.25 78.25 1.10000002384186
"41151" -124.75 61.25 0.5
"16106" -47.25 78.75 1
"148591" -44.75 -13.25 7.30000019073486
"81874" 76.75 33.25 0.699999988079071
"49465" 72.25 55.75 0.600000023841858
"27677" -21.75 70.75 1.10000002384186
"119899" 9.25 6.75 0.200000002980232
"40466" -107.25 61.75 0.600000023841858
"34649" -135.75 65.75 0.5
"41868" -126.25 60.75 0.699999988079071
"93451" 105.25 25.25 0.600000023841858
"40533" -73.75 61.75 0.899999976158142
